date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:21	139047/139047	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jun%202023%2006:51:41%20GMT	https://www.tonytropeadc.com/3d-spine-simulator	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/3d-spine-simulator.html	(from https://www.tonytropeadc.com/about-us)
12:19:21	137758/137758	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jun%202023%2006:51:41%20GMT	https://www.tonytropeadc.com/contact-us	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/contact-us.html	(from https://www.tonytropeadc.com/about-us)
12:19:22	139203/139203	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jun%202023%2006:51:42%20GMT	https://www.tonytropeadc.com/appointment	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/appointment.html	(from https://www.tonytropeadc.com/about-us)
12:19:23	141087/141087	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jun%202023%2006:51:43%20GMT	https://www.tonytropeadc.com/head-and-neck	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/head-and-neck.html	(from https://www.tonytropeadc.com/about-us)
12:19:24	141079/141079	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jun%202023%2006:51:44%20GMT	https://www.tonytropeadc.com/upper-back	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/upper-back.html	(from https://www.tonytropeadc.com/about-us)
12:19:25	141001/141001	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jun%202023%2006:51:45%20GMT	https://www.tonytropeadc.com/shoulder-and-clavicle	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/shoulder-and-clavicle.html	(from https://www.tonytropeadc.com/about-us)
12:19:27	140881/140881	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jun%202023%2006:51:47%20GMT	https://www.tonytropeadc.com/mid-back	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/mid-back.html	(from https://www.tonytropeadc.com/about-us)
12:19:28	140983/140983	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jun%202023%2006:51:48%20GMT	https://www.tonytropeadc.com/lower-back	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/lower-back.html	(from https://www.tonytropeadc.com/about-us)
12:19:29	140976/140976	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jun%202023%2006:51:49%20GMT	https://www.tonytropeadc.com/elbow-hand-and-wrist	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/elbow-hand-and-wrist.html	(from https://www.tonytropeadc.com/about-us)
12:19:29	137847/137847	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jun%202023%2006:51:50%20GMT	https://www.tonytropeadc.com/disclaimers/privacy_policy	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/disclaimers/privacy_policy.html	(from https://www.tonytropeadc.com/about-us)
12:19:30	137829/137829	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jun%202023%2006:51:50%20GMT	https://www.tonytropeadc.com/disclaimers/terms_of_use	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/disclaimers/terms_of_use.html	(from https://www.tonytropeadc.com/about-us)
12:19:31	137871/137871	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jun%202023%2006:51:51%20GMT	https://www.tonytropeadc.com/disclaimers/healthdisclaimer	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/disclaimers/healthdisclaimer.html	(from https://www.tonytropeadc.com/about-us)
12:19:32	95783/95783	---M-Z	200	added ('OK')	application/javascript	etag:%2217627-5fd0eedb87634-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/vendor/jquery/jquery-1.11.1.min.js	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/vendor/jquery/jquery-1.11.1.min.js	(from https://www.tonytropeadc.com/about-us)
12:19:32	180/180	---M-Z	200	added ('OK')	application/javascript	etag:%22b4-5fd121d627ddc-gzip%22	https://www.tonytropeadc.com/themes/website/assets/client/js/custom.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/website/assets/client/js/custome556.js	(from https://www.tonytropeadc.com/about-us)
12:19:32	0/0	---M--	200	added ('OK')	application/javascript	etag:%220-5fd121cede9f0%22	https://www.tonytropeadc.com/themes/website/assets/aliases/sedona/assets/js/sedona.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/website/assets/aliases/sedona/assets/js/sedonae556.js	(from https://www.tonytropeadc.com/about-us)
12:19:32	30807/30807	---M-Z	200	added ('OK')	application/javascript	etag:%227857-5fd102b38cc80-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/jquery.lazy/jquery.lazy.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/jquery.lazy/jquery.lazyf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:32	21019/21019	---M-Z	200	added ('OK')	application/javascript	etag:%22521b-5fd102b38cc80-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/jquery.lazy/jquery.lazy.plugins.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/jquery.lazy/jquery.lazy.pluginsf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:33	22796/22796	---M-Z	200	added ('OK')	application/javascript	etag:%22590c-5fd102b38cc80-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/flexslider/jquery.flexslider-min.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/flexslider/jquery.flexslider-minf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:33	48413/48413	---M-Z	200	added ('OK')	application/javascript	etag:%22bd1d-5fd102b38cc80-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/skrollr.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/skrollrf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:33	4483/4483	---M-Z	200	added ('OK')	application/javascript	etag:%221183-5fd102b669340-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/components/pagelayouteditor/assets/js/sticky.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/components/pagelayouteditor/assets/js/stickyf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:33	28211/28211	---M-Z	200	added ('OK')	application/javascript	etag:%226e33-5fd102b38cc80-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/js/polyfills/intersectionObserver.min.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/js/polyfills/intersectionObserver.minf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:34	1844/1844	---M-Z	200	added ('OK')	application/javascript	etag:%22734-5fd102b575100-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/components/pagelayouteditor/assets/js/lazy-load-sections.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/components/pagelayouteditor/assets/js/lazy-load-sectionsf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:34	47107/47107	---M-Z	200	added ('OK')	application/javascript	etag:%22b803-5fd102b38cc80-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/sweet-alert-two/sweetalert2.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/sweet-alert-two/sweetalert2f2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:34	11963/11963	---M-Z	200	added ('OK')	application/javascript	etag:%222ebb-5fd0ff4eb999e-gzip%22	https://www.tonytropeadc.com/plugins/smb/cta/components/assets/js/colorbox.min.js?v.1.0.46	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/cta/components/assets/js/colorbox.minfac3.js	(from https://www.tonytropeadc.com/about-us)
12:19:34	3143/3143	---M-Z	200	added ('OK')	application/javascript	etag:%22c47-5fd0ff4eba16f-gzip%22	https://www.tonytropeadc.com/plugins/smb/cta/components/assets/js/me.cb.js?v.1.0.46	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/cta/components/assets/js/me.cbfac3.js	(from https://www.tonytropeadc.com/about-us)
12:19:35	47657/47657	---M-Z	200	added ('OK')	application/javascript	etag:%22ba29-5fd0eedb83006-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/vendor/jquery.mmenu/js/jquery.mmenu.min.all.js?v.9206f8	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/vendor/jquery.mmenu/js/jquery.mmenu.min.all5ad1.js	(from https://www.tonytropeadc.com/about-us)
12:19:35	9984/9984	---M-Z	200	added ('OK')	application/javascript	etag:%222700-5fd0eedb9aecd-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/vendor/sticky/jquery.sticky.js?v.9206f8	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/vendor/sticky/jquery.sticky5ad1.js	(from https://www.tonytropeadc.com/about-us)
12:19:35	3119/3119	---M-Z	200	added ('OK')	application/javascript	etag:%22c2f-5fd0ff5f7da34-gzip%22	https://www.tonytropeadc.com/plugins/smb/navigation/components/navigation/assets/js/navigation.js?v.1.0.75	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/navigation/components/navigation/assets/js/navigationafa0.js	(from https://www.tonytropeadc.com/about-us)
12:19:35	6985/6985	---M-Z	200	added ('OK')	application/javascript	etag:%221b49-5f45773d3b454-gzip%22	https://www.tonytropeadc.com/plugins/smb/form/components/assets/js/formUploadField.js?v.1.1.66	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/form/components/assets/js/formUploadFieldfdb9.js	(from https://www.tonytropeadc.com/about-us)
12:19:36	2820/2820	---M-Z	200	added ('OK')	application/javascript	etag:%22b04-5f45773d3ac84-gzip%22	https://www.tonytropeadc.com/plugins/smb/form/components/assets/js/form.js?v.1.1.66	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/form/components/assets/js/formfdb9.js	(from https://www.tonytropeadc.com/about-us)
12:19:37	2661/2661	---M-Z	200	added ('OK')	application/javascript	etag:%22a65-5fc5b8577d5c0%22	https://smbleads.ibsmb.com/v1/js/CampaignTracker.min.js	C:/Users/USER/Desktop/aa/smbleads.ibsmb.com/v1/js/CampaignTracker.min.js	(from https://www.tonytropeadc.com/about-us)
12:19:37	278715/278715	---MCZ	200	added ('OK')	application/javascript	etag:%22440bb-5fd102b38cc80-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/videojs/video.min.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/videojs/video.minf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:37	17857/17857	---M-Z	200	added ('OK')	application/javascript	etag:%2245c1-5fd102b38cc80-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/videojs/Youtube.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/videojs/Youtubef2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:38	21043/21043	---M-Z	200	added ('OK')	application/javascript	etag:%225233-5fd102b38cc80-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/videojs/Vimeo.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/js/libs/videojs/Vimeof2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:38	19236/19236	---M-Z	200	added ('OK')	application/javascript	etag:%224b24-5fd102b669340-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/components/pagelayouteditor/assets/js/vendor/popper.min.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/components/pagelayouteditor/assets/js/vendor/popper.minf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:38	48944/48944	---M-Z	200	added ('OK')	application/javascript	etag:%22bf30-5fd102b669340-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/components/pagelayouteditor/assets/js/vendor/bootstrap-4.x/bootstrap.min.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/components/pagelayouteditor/assets/js/vendor/bootstrap-4.x/bootstrap.minf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:39	253704/253704	---MCZ	200	added ('OK')	application/javascript	etag:%223df08-5fd102b669340-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/components/pagelayouteditor/assets/js/vendor/jquery-ui.min.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/components/pagelayouteditor/assets/js/vendor/jquery-ui.minf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:39	11880/11880	---M-Z	200	added ('OK')	application/javascript	etag:%222e68-5fd102b575100-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/components/pagelayouteditor/assets/js/equalheight.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/components/pagelayouteditor/assets/js/equalheightf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:39	1894/1894	---M-Z	200	added ('OK')	application/javascript	etag:%22766-5fd102b8517c0-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/skins/seanz/assets/vendor/redactor/js/plugin.showmore_onready.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/skins/seanz/assets/vendor/redactor/js/plugin.showmore_onreadyf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:40	3293/3293	---M-Z	200	added ('OK')	application/javascript	etag:%22cdd-5fd102b8517c0-gzip%22	https://www.tonytropeadc.com/plugins/editor/cms/skins/seanz/assets/vendor/redactor/js/plugin.link_to_section.js?v.1.178	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/skins/seanz/assets/vendor/redactor/js/plugin.link_to_sectionf2e6.js	(from https://www.tonytropeadc.com/about-us)
12:19:40	7795/7795	---M-Z	200	added ('OK')	application/javascript	etag:%221e73-5fd0eedb9a70f-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/vendor/scrollreveal/dist/scrollreveal.min.js?v.9206f8	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/vendor/scrollreveal/dist/scrollreveal.min5ad1.js	(from https://www.tonytropeadc.com/about-us)
12:19:41	338/338	---M-Z	200	added ('OK')	application/javascript	etag:%22152-5f55b7cbe2024-gzip%22	https://www.tonytropeadc.com/plugins/smb/staff/components/staff/assets/js/staff.js?v.1.0.93	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/staff/components/staff/assets/js/staffd270.js	(from https://www.tonytropeadc.com/about-us)
12:19:41	3814/3814	---M-Z	200	added ('OK')	application/javascript	etag:%22ee6-5f55b7cbe1854-gzip%22	https://www.tonytropeadc.com/plugins/smb/staff/components/staff/assets/js/staff-flexslider.js?v.1.0.93	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/staff/components/staff/assets/js/staff-flexsliderd270.js	(from https://www.tonytropeadc.com/about-us)
12:19:41	436/436	---M-Z	200	added ('OK')	application/javascript	etag:%221b4-5f55b7cbe240c-gzip%22	https://www.tonytropeadc.com/plugins/smb/staff/components/staff/assets/js/staffLazy.js?v.1.0.93	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/staff/components/staff/assets/js/staffLazyd270.js	(from https://www.tonytropeadc.com/about-us)
12:19:42	776/776	---M-Z	200	added ('OK')	application/javascript	etag:%22308-5f457766284a6-gzip%22	https://www.tonytropeadc.com/plugins/smb/locations/components/locations/assets/js/locations.js?v.1.0.38	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/locations/components/locations/assets/js/locations28a9.js	(from https://www.tonytropeadc.com/about-us)
12:19:42	29933/29933	---M-Z	200	added ('OK')	application/javascript	etag:%2274ed-5fd0eedb72291-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/vendor/iframeresizer/iframeResizer.contentWindow.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/vendor/iframeresizer/iframeResizer.contentWindowe556.js	(from https://www.tonytropeadc.com/about-us)
12:19:42	3346/3346	---M-Z	200	added ('OK')	application/javascript	etag:%22d12-5fd0eedb6381d-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/navigation-more-button.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/navigation-more-buttone556.js	(from https://www.tonytropeadc.com/about-us)
12:19:43	247/247	---M-Z	200	added ('OK')	application/javascript	etag:%22f7-5fd0eedb5a386-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/jquery.contact-number-wrapper.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/jquery.contact-number-wrappere556.js	(from https://www.tonytropeadc.com/about-us)
12:19:43	753/753	---M-Z	200	added ('OK')	application/javascript	etag:%222f1-5fd0eedb5ab59-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/jquery.desktop-drop-nav.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/jquery.desktop-drop-nave556.js	(from https://www.tonytropeadc.com/about-us)
12:19:43	1366/1366	---M-Z	200	added ('OK')	application/javascript	etag:%22556-5fd0eedb5b329-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/jquery.dropdown-fit.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/jquery.dropdown-fite556.js	(from https://www.tonytropeadc.com/about-us)
12:19:44	6823/6823	---M-Z	200	added ('OK')	application/javascript	etag:%221aa7-5fd0eedb5af43-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/jquery.dotdotdot.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/jquery.dotdotdote556.js	(from https://www.tonytropeadc.com/about-us)
12:19:44	1685/1685	---M-Z	200	added ('OK')	application/javascript	etag:%22695-5fd0eedb5da3c-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/jquery.more-nav.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/jquery.more-nave556.js	(from https://www.tonytropeadc.com/about-us)
12:19:45	2349/2349	---M-Z	200	added ('OK')	application/javascript	etag:%2292d-5fd0eedb5de27-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/jquery.move-element.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/jquery.move-elemente556.js	(from https://www.tonytropeadc.com/about-us)
12:19:45	549/549	---M-Z	200	added ('OK')	application/javascript	etag:%22225-5fd0eedb5e20b-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/jquery.navigation-sublevel-wrap.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/jquery.navigation-sublevel-wrape556.js	(from https://www.tonytropeadc.com/about-us)
12:19:45	2563/2563	---M-Z	200	added ('OK')	application/javascript	etag:%22a03-5fd0eedb6209f-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/jquery.set-class-on-hover.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/jquery.set-class-on-hovere556.js	(from https://www.tonytropeadc.com/about-us)
12:19:45	1957/1957	---M-Z	200	added ('OK')	application/javascript	etag:%227a5-5fd0eedb62c84-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/jquery.slide-accordion.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/jquery.slide-accordione556.js	(from https://www.tonytropeadc.com/about-us)
12:19:46	2806/2806	---M-Z	200	added ('OK')	application/javascript	etag:%22af6-5fd0eedb5e9e2-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/jquery.responsive-helper.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/jquery.responsive-helpere556.js	(from https://www.tonytropeadc.com/about-us)
12:19:46	48706/48706	---M-Z	200	added ('OK')	application/javascript	etag:%22be42-5fd0eedb70705-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/vendor/fancybox/jquery.fancybox.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/vendor/fancybox/jquery.fancyboxe556.js	(from https://www.tonytropeadc.com/about-us)
12:19:47	3677/3677	---M-Z	200	added ('OK')	application/javascript	etag:%22e5d-5fd0eedb881ea-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/vendor/js-cookie/js.cookie.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/vendor/js-cookie/js.cookiee556.js	(from https://www.tonytropeadc.com/about-us)
12:19:47	3139/3139	---M-Z	200	added ('OK')	application/javascript	etag:%22c43-5fd0eedb597d2-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/frame_selector.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/frame_selectore556.js	(from https://www.tonytropeadc.com/about-us)
12:19:47	39820/39820	---M-Z	200	added ('OK')	application/javascript	etag:%229b8c-5fd121cf6ee96-gzip%22	https://www.tonytropeadc.com/themes/website/assets/js/theme.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/website/assets/js/themee556.js	(from https://www.tonytropeadc.com/about-us)
12:19:48	1065/1065	---M-Z	200	added ('OK')	application/javascript	etag:%22429-5fd0eedb59bb6-gzip%22	https://www.tonytropeadc.com/themes/common/javascripts/smb/global.js?v.5493ff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/javascripts/smb/globale556.js	(from https://www.tonytropeadc.com/about-us)
12:19:49	2924/2924	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2001%20Jun%202023%2022:40:49%20GMT	https://apps.chiromatrixbase.com/js/smb-number-changer.js?date=20230605	C:/Users/USER/Desktop/aa/apps.chiromatrixbase.com/js/smb-number-changerb227.js	(from https://www.tonytropeadc.com/about-us)
12:19:50	1472/1472	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b2ef4abeffeef0aa854e1b84c4759002%22	https://cdn.userway.org/widget.js	C:/Users/USER/Desktop/aa/cdn.userway.org/widget.js	(from https://www.tonytropeadc.com/about-us)
12:19:50	7489/7489	---M-Z	200	added ('OK')	application/javascript	etag:%221d41-5fd122072b782-gzip%22	https://www.tonytropeadc.com/storage/opt/3777301e8c7e25145fb9bd16fc0c87da.opt-min.cr.js	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/storage/opt/3777301e8c7e25145fb9bd16fc0c87da.opt-min.cr.js	(from https://www.tonytropeadc.com/)
12:19:51	271677/271677	---M-Z	200	added ('OK')	text/css	etag:%224253d-5fd122070cf51-gzip%22	https://www.tonytropeadc.com/storage/opt/d2c09a5d51ab84d97c21413e2555ef52.opt-min.cr.css	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/storage/opt/d2c09a5d51ab84d97c21413e2555ef52.opt-min.cr.css	(from https://www.tonytropeadc.com/)
12:19:51	358/358	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Jun%202023%2006:52:12%20GMT	https://www.tonytropeadc.com/plugins/smb/gallery/components/assets/img/graphics	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/gallery/components/assets/img/graphics.92.delayed	(from https://www.tonytropeadc.com/)
12:19:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Jun%202023%2006:52:12%20GMT	http://www.tonytropeadc.com/plugins/smb/gallery/components/assets/img/graphics/	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/gallery/components/assets/img/graphics/index.html	(from https://www.tonytropeadc.com/)
12:19:52	45377/45377	---M-Z	200	added ('OK')	text/css	etag:%22b141-5fd122070b7ea-gzip%22	https://www.tonytropeadc.com/storage/opt/7c60d263e5ba711362af356840544f57.opt-min.cf.css	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/storage/opt/7c60d263e5ba711362af356840544f57.opt-min.cf.css	(from https://www.tonytropeadc.com/)
12:19:53	920857/920857	---MCZ	200	added ('OK')	text/css	etag:%22e0d19-5fd122070c787-gzip%22	https://www.tonytropeadc.com/storage/opt/19a8b5fc172e0759d34dcc0d783b3690.opt-min.co.css	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/storage/opt/19a8b5fc172e0759d34dcc0d783b3690.opt-min.co.css	(from https://www.tonytropeadc.com/)
12:19:54	1125259/1125259	---MCZ	200	added ('OK')	application/javascript	etag:%22112b8b-5fd12208ca031-gzip%22	https://www.tonytropeadc.com/storage/opt/be9ad4eb6d144c9b80f71a0a29e74df2.opt-min.co.js	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/storage/opt/be9ad4eb6d144c9b80f71a0a29e74df2.opt-min.co.js	(from https://www.tonytropeadc.com/)
12:19:55	12500/12500	---M-Z	200	added ('OK')	application/javascript	etag:%2230d4-5fd597889405d-gzip%22	https://www.tonytropeadc.com/storage/opt/js-defer.js	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/storage/opt/js-defer.js	(from https://www.tonytropeadc.com/)
12:19:56	49162/49162	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Jun%202023%2006:52:16%20GMT	https://my.officite.com/0013549/storage/app/media/bg-head-cta.png	C:/Users/USER/Desktop/aa/my.officite.com/0013549/storage/app/media/bg-head-cta.97.delayed	(from https://my.officite.com/0043636/themes/website/assets/client/css/telehealth-legacy.css)
12:19:56	2082/2082	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22822-5fd102b298a40%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/fonts/flexslider-icon.eot	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/fonts/flexslider-icon.eot	(from https://www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/flexslider.css?v.1.178)
12:19:57	2082/2082	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22822-5fd102b298a40%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/fonts/flexslider-icon.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/fonts/flexslider-icond41d.eot	(from https://www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/flexslider.css?v.1.178)
12:19:57	1268/1268	---M--	200	added ('OK')	application/x-font-woff	etag:%224f4-5fd102b298a40%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/fonts/flexslider-icon.woff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/fonts/flexslider-icon.woff	(from https://www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/flexslider.css?v.1.178)
